Order,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Open Porch SF,Age,Age_At_Remodel,Total_SF,Total_Basement_SF,Total_Area,Total_Bathrooms,Total_Rooms,Bathroom_Per_Room,Total_Porch_SF,Has_Fireplace,Garage_Cars_Per_Area,Quality_Score,Quality_Per_Room,Neighborhood_Price_Level,Neighborhood_Price_Level_Rank,SalePrice
-1.7362297349722298,-1.1163075854334208,0.035027346823393465,2.379115440491634,2.518337277288297,0.09033997977112723,-0.04640448886940811,-0.5264151253153322,-0.34636029310882505,-1.1511791445242847,-1.9609295271016864,-0.22362379008315816,1.1576830500235693,0.6605309080562546,-0.5183935565366646,1.0412317534492024,-0.972254288616543,0.7349689576477784,-0.26142516847817837,0.1312878528397555,-0.3125934735056497,1.2939141176916586,-0.7813794344628759,0.48229850416987324,-1.009280803454441,0.8833292178657542,0.3779592938139087,2.146018395425523,-0.9395888145900133,-0.7608228703344819,-0.6992993369386842,-1.572389575476697,0.3390580908636708,0.2774595261661359,0.8378964225903209,0.4184161126280164,-0.8279505001030708,0.49141609936733943,0.1312878528397555,0.39604568491692255,-0.2509036973677487,0.33829224623764687,-0.48368429441646305,0.7047117086993863,0.976387901058454,0.1491566381378633,-0.4063107366652831,-0.42635356233010785,-0.5762153172441064,-0.388515590276376,215000
-1.7350432172692354,-1.1163075854334208,-1.1213684412615974,0.6072995531851223,0.5314504133829268,0.09033997977112723,-0.766749667080617,0.37821614575441703,-0.3133950288954468,-1.1030602381140824,0.7802553557265298,0.782468655127827,-0.799448710507376,0.6605309080562546,-0.5183935565366646,1.0412317534492024,0.820088654770934,0.5484838512136069,-0.6557914294210903,-0.32158178929111114,1.4182390506610658,-0.6376597756551412,-0.7813794344628759,-1.4076879798010873,-1.009280803454441,0.8833292178657542,-0.9013715144168524,-0.9174816769724222,-0.07079347676003657,-0.7608228703344819,-0.6592974420760962,0.9286381319994698,-1.0011647843208895,1.228753922439498,-1.0749233667010765,0.3855011423961115,-0.8279505001030708,-1.402596379354619,-0.32158178929111114,-0.9899757589327521,-1.483856038311151,-1.0226179800456097,-1.2797249683767484,0.6539151824548642,-1.024183112998378,-2.013216550704719,-0.4063107366652831,-0.028402147839983613,-0.5762153172441064,-0.388515590276376,105000
-1.733856699566241,-1.1163075854334208,0.035027346823393465,0.6460263090468593,0.9365727967877479,0.09033997977112723,-0.04640448886940811,0.37821614575441703,-0.4122908215355815,-1.2474169573446892,1.0543738440093515,1.0339917664305733,1.1501590982984489,0.6605309080562546,-0.5183935565366646,1.0412317534492024,-1.4203400244634123,0.9729585484007981,-0.34214340902204926,0.6728305488573862,1.4182390506610658,0.602025812759482,-0.7813794344628759,-0.19469322223705005,-1.009280803454441,-0.7099941270186843,-0.26170611030147184,-0.9174816769724222,-0.07079347676003657,-0.7608228703344819,-0.7793031266638601,0.9286381319994698,-1.0011647843208895,-0.7397661648984495,0.5819294664759467,0.4842460530918262,-0.8279505001030708,-0.1870177353086635,0.6728305488573862,0.30302788715708934,-0.8673798678394498,-0.11534449585677198,-0.8248445832565854,1.2760690113481532,-1.024183112998378,-0.37588503820681834,0.2513431015739323,0.08529825630005143,-0.5762153172441064,-0.388515590276376,172000
-1.7326701818632468,-1.1163075854334208,0.035027346823393465,1.077084784056442,0.45130785281007246,0.09033997977112723,0.6739406893418007,-0.5264151253153322,-0.08263817940179903,-0.7662278932426662,-1.9609295271016864,-1.9842855692023822,-0.799448710507376,-0.7797336951845459,-0.5183935565366646,1.0412317534492024,-1.4203400244634123,1.0711112046192386,1.1315410397646215,2.2325380990006547,-0.8895376482278883,2.05606216422884,-0.7813794344628759,1.2280372572673826,0.8021695819186141,-2.3033174719031226,1.0176246979292891,2.146018395425523,1.666797198899917,-0.7608228703344819,-0.3792841780379805,-1.572389575476697,0.3390580908636708,0.24920325696989742,-1.0749233667010765,0.15509635077277711,-0.8279505001030708,1.238743403669341,2.2325380990006547,1.7897840444656539,1.5985248140473545,0.7919289883320657,0.8430501621840125,-1.743130324690782,0.976387901058454,0.1880294483791481,0.14173412853406306,-0.2937030908333998,-0.5762153172441064,-0.388515590276376,244000
-1.7314836641602525,0.4165499646466772,0.035027346823393465,0.3643958074601453,0.8751092996337727,-0.8939218981071311,-0.766749667080617,-0.5264151253153322,0.8733544827861701,0.6773392990634031,0.7802553557265298,0.782468655127827,-0.799448710507376,0.6605309080562546,0.8453713104913285,-0.6868639959618884,-0.5241685527696738,0.8706361464284794,-0.9625207434877996,-0.2143184177289581,0.2643507012165888,-0.5273349884830224,0.8601142778114751,0.43170431647659874,0.8021695819186141,0.8833292178657542,-0.26170611030147184,0.6142683592265504,1.666797198899917,-0.7608228703344819,0.7807707729770706,-1.572389575476697,0.3390580908636708,0.060828128994974216,0.555382398818353,-0.7994377859524654,0.03386101912856088,0.4407141373932372,-0.2143184177289581,0.17844225968733082,0.36557247310395236,-0.11534449585677198,0.5397965721039039,0.5929169751570945,0.976387901058454,0.4718626660139269,-0.9543556018646293,-0.5969041685401609,0.3110750286029337,0.4459123648470425,189900
-1.730297146457258,0.4165499646466772,0.035027346823393465,0.5283906680654904,0.23012199435827593,-0.8939218981071311,-0.04640448886940811,0.37821614575441703,0.9063197469995484,0.6773392990634031,0.7802553557265298,0.782468655127827,0.7172685878403668,0.6605309080562546,0.8453713104913285,1.0412317534492024,-0.5241685527696738,0.6982164135954851,-0.5312547154391182,-0.21895447335258508,-0.8895376482278883,-0.5341181415909507,0.8062564241990499,0.38410495038603876,0.8021695819186141,-0.7099941270186843,0.3779592938139087,0.6142683592265504,-0.9395888145900133,-0.7608228703344819,0.8207726678396586,-1.572389575476697,0.3390580908636708,0.004315590602497248,0.5819294664759467,-0.8323527561843703,-0.8279505001030708,0.3930133765045362,-0.21895447335258508,0.14430343791967087,0.36557247310395236,0.33829224623764687,0.11334621105375096,1.167544451588937,0.976387901058454,0.5664134767292066,0.2513431015739323,-0.42635356233010785,0.3110750286029337,0.4459123648470425,195500
-1.7291106287542637,1.4011031618895258,0.035027346823393465,-1.4656221114560093,-1.1667716966461728,1.4964283767400677,1.3942858675530097,-0.5264151253153322,1.0052155396396831,0.82169601829401,-1.4126925505360433,-1.4812393465968896,-0.799448710507376,-0.7797336951845459,0.8453713104913285,-0.6868639959618884,-0.5241685527696738,0.7123224527795926,0.3866269913168991,0.6919109933232042,-0.8895376482278883,0.623252147550983,-0.7813794344628759,-0.17392389728481183,0.8021695819186141,-0.7099941270186843,-0.26170611030147184,-0.9174816769724222,-0.07079347676003657,-0.7608228703344819,0.9407783524274225,-1.572389575476697,0.3390580908636708,0.5317659489322822,-1.0749233667010765,-0.931097666880085,-0.8279505001030708,-0.1662041681388493,0.6919109933232042,0.32473347096675603,0.9820486435756535,-0.5689812379511908,1.222117149784148,0.2204647764014241,-1.024183112998378,-0.1646929635872277,0.6897789937334092,1.4497031059804768,2.1519718059779183,1.732870832218169,213500
-1.7279241110512693,1.4011031618895258,0.035027346823393465,-1.3187960565834844,-1.1329338128679143,1.4964283767400677,1.3942858675530097,-0.5264151253153322,0.7085281617192789,0.3886258606021892,-1.1385740622532214,-1.2297162352941433,-0.799448710507376,-0.7797336951845459,0.8453713104913285,-0.6868639959618884,-1.4203400244634123,0.23662677770805726,1.0669664473295248,0.5683838950986275,-0.8895376482278883,0.48387964778988735,-0.7813794344628759,-0.31029566214093535,0.8021695819186141,-0.7099941270186843,-0.9013715144168524,-0.9174816769724222,-0.07079347676003657,-0.7608228703344819,0.5807612986641308,0.09496222950741419,0.3390580908636708,0.17385320577992816,0.9717242965762022,-0.6348629347929408,-0.8279505001030708,-0.30286642819911924,0.5683838950986275,0.18221319701716224,-0.2509036973677487,-1.0226179800456097,0.3123563795438221,0.5022056143992867,-1.024183112998378,0.29618837864944264,0.6897789937334092,2.3593063391007605,2.1519718059779183,1.732870832218169,191500
-1.7267375933482751,1.4011031618895258,0.035027346823393465,-1.6196131887119547,-0.9868997194898224,1.4964283767400677,1.3942858675530097,-0.5264151253153322,0.8074239543594136,0.5811014862429984,-1.4126925505360433,-1.4812393465968896,-0.799448710507376,-0.7797336951845459,0.8453713104913285,-0.6868639959618884,-0.5241685527696738,1.1434406464441256,-0.3213872900250539,1.2243985600839802,-0.8895376482278883,1.2170041986317994,-0.7813794344628759,0.4070444804915069,0.8021695819186141,-0.7099941270186843,-0.9013715144168524,0.6142683592265504,1.666797198899917,-0.7608228703344819,0.7007669832518947,0.09496222950741419,0.3390580908636708,0.6542097821159824,1.2716197205836506,-0.7336078454886555,0.03386101912856088,0.4160017717360665,1.2243985600839802,0.9109046230487841,0.9820486435756535,-1.0226179800456097,1.9044377274643929,1.143860890992462,0.976387901058454,-0.29595512444981054,0.6897789937334092,2.3593063391007605,2.1519718059779183,1.732870832218169,236500
-1.7255510756452808,0.4165499646466772,0.035027346823393465,-0.28771822776522565,-0.3338875638023031,-0.8939218981071311,0.6739406893418007,-0.5264151253153322,0.9392850112129266,0.7254582054736054,0.7802553557265298,0.782468655127827,-0.799448710507376,0.6605309080562546,0.8453713104913285,1.0412317534492024,1.2681743906178031,-1.3683789374447504,1.0139230321149812,-0.0626663960748971,0.2643507012165888,-0.20556556448311059,1.0357377135041659,0.7457655040424144,0.8021695819186141,-0.7099941270186843,0.3779592938139087,0.6142683592265504,1.666797198899917,-0.7608228703344819,0.8607745627022466,-1.572389575476697,0.3390580908636708,-0.127546998979949,0.8222919772695281,-0.8652677264162751,-0.8279505001030708,0.7554443290515983,-0.0626663960748971,0.4681111023161408,0.36557247310395236,0.33829224623764687,0.11334621105375096,0.3770829779098773,0.976387901058454,0.806952446652728,0.14173412853406306,0.17057355940507826,0.3110750286029337,0.4459123648470425,189000
